avg_score	original_tax_id	orig_organism	pref_name	chembl_id	journal	year	volume	issue	first_page	last_page	pubmed_id	doi	title	authors
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112	Bioorg. Med. Chem. Lett.	2010	20	17	5299	5301	20667728	10.1016/j.bmcl.2010.06.133	Preliminary studies of 3,4-dichloroaniline amides as antiparasitic agents: structure-activity analysis of a compound library in vitro against Trichomonas vaginalis.	Dornbush PJ, Cho C, Chang ES, Xu L, Russu WA, Wrischnik LA, Land KM.
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112	Bioorg. Med. Chem. Lett.	2010	20	22	6712	6715	20864340	10.1016/j.bmcl.2010.08.145	A practical deuterium-free NMR method for the rapid determination of 1-octanol/water partition coefficients of pharmaceutical agents.	Mo H, Balko KM, Colby DA.
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112	Chem. Res. Toxicol.	2010	23	1	171	183	20014752	10.1021/tx900326k	Cheminformatics analysis of assertions mined from literature that describe drug-induced liver injury in different species.	Fourches D, Barnes JC, Day NC, Bradley P, Reed JZ, Tropsha A.
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112	Chem. Res. Toxicol.	2010	23	7	1215	1222	20553011	10.1021/tx1000865	Developing structure-activity relationships for the prediction of hepatotoxicity.	Greene N, Fisk L, Naven RT, Note RR, Patel ML, Pelletier DJ.
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112	Drug Metab. Dispos.	2010	38	12	2302	2308	20843939	10.1124/dmd.110.035113	A predictive ligand-based Bayesian model for human drug-induced liver injury.	Ekins S, Williams AJ, Xu JJ.
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112	Eur. J. Med. Chem.	2010	45	11	4845	4855	20813430	10.1016/j.ejmech.2010.07.055	Homology modeling and molecular dynamics of CYP1A1 and CYP2B1 to explore the metabolism of aryl derivatives by docking and experimental assays.	Rosales-Hernández MC, Mendieta-Wejebe JE, Trujillo-Ferrara JG, Correa-Basurto J.
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112	Eur. J. Med. Chem.	2010	45	3	930	940	20022146	10.1016/j.ejmech.2009.11.034	Neural computational prediction of oral drug absorption based on CODES 2D descriptors.	Guerra A, Campillo NE, Páez JA.
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112	J. Med. Chem.	2010	53	3	1098	1108	20070106	10.1021/jm901371v	Physicochemical space for optimum oral bioavailability: contribution of human intestinal absorption and first-pass elimination.	Varma MV, Obach RS, Rotter C, Miller HR, Chang G, Steyn SJ, El-Kattan A, Troutman MD.
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112	J. Med. Chem.	2010	53	5	2286	2298	20143779	10.1021/jm901891p	Synthesis and evaluation of paracetamol esters as novel fatty acid amide hydrolase inhibitors.	Onnis V, Congiu C, Björklund E, Hempel F, Söderström E, Fowler CJ.
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112	J. Med. Chem.	2010	53	9	3566	3584	20373811	10.1021/jm901846t	How well can the Caco-2/Madin-Darby canine kidney models predict effective human jejunal permeability?	Avdeef A, Tam KY.
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112	Mol. Pharm.	2010	7	5	1708	1714	20799726	10.1021/mp100103e	Predicting phospholipidosis using machine learning.	Lowe R, Glen RC, Mitchell JB.
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112	Bioorg. Med. Chem.	2011	19	8	2615	2624	21458999	10.1016/j.bmc.2011.03.011	QSAR-based permeability model for drug-like compounds.	Gozalbes R, Jacewicz M, Annand R, Tsaioun K, Pineda-Lucena A.
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112	Med Chem Res	2011	20	2	152	157		10.1007/s00044-010-9300-y	Synthesis and analgesic effects of 2-(2-carboxyphenylsulfanyl)-N-(4-substitutedphenyl)acetamide derivatives	Demir Ozkay U, Ozkay Y, Can OD
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112	Med Chem Res	2011	20	8	1294	1297		10.1007/s00044-010-9454-7	Goat brain enkephalin degrading enzyme: interaction with analgesic and antihypertensive drugs	Dhanda S, Singh J, Singh H
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112	Bioorg. Med. Chem. Lett.	2011	21	13	4078	4082	21616664	10.1016/j.bmcl.2011.04.118	N,N'-Dialkylaminoalkylcarbonyl (DAAC) prodrugs and aminoalkylcarbonyl (AAC) prodrugs of 4-hydroxyacetanilide and naltrexone with improved skin permeation properties.	Devarajan-Ketha H, Sloan KB.
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112	Drug Metab. Dispos.	2011	39	7	1247	1254	21467212	10.1124/dmd.111.039180	Combination of GSH trapping and time-dependent inhibition assays as a predictive method of drugs generating highly reactive metabolites.	Nakayama S, Takakusa H, Watanabe A, Miyaji Y, Suzuki W, Sugiyama D, Shiosakai K, Honda K, Okudaira N, Izumi T, Okazaki O.
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112	Eur. J. Med. Chem.	2011	46	1	218	228	21112128	10.1016/j.ejmech.2010.11.005	Prediction of drug intestinal absorption by new linear and non-linear QSPR.	Talevi A, Goodarzi M, Ortiz EV, Duchowicz PR, Bellera CL, Pesce G, Castro EA, Bruno-Blanch LE.
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112	J Agric Food Chem	2011	59	7	2909	2917	20879794	10.1021/jf102525e	Importance of physicochemical properties for the design of new pesticides.	Akamatsu M.
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112	PLOS Computational Biology	2011	7	12	1	13	22194678	10.1371/journal.pcbi.1002310	Translating clinical findings into knowledge in drug safety evaluation--drug induced liver injury prediction system (DILIps).	Liu Z, Shi Q, Ding D, Kelly R, Fang H, Tong W.
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112	Chem. Res. Toxicol.	2012	25	10	2067	2082	22931300	10.1021/tx300075j	Preclinical strategy to reduce clinical hepatotoxicity using in vitro bioactivation data for >200 compounds.	Sakatis MZ, Reese MJ, Harrell AW, Taylor MA, Baines IA, Chen L, Bloomer JC, Yang EY, Ellens HM, Ambroso JL, Lovatt CA, Ayrton AD, Clarke SE.
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112	Drug Metab. Dispos.	2012	40	1	130	138	21965623	10.1124/dmd.111.040758	In vitro inhibition of the bile salt export pump correlates with risk of cholestatic drug-induced liver injury in humans.	Dawson S, Stahl S, Paul N, Barber J, Kenna JG.
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112	Drug Metab Dispos	2012	40	12	2332	2341	22961681	10.1124/dmd.112.047068	Mitigating the inhibition of human bile salt export pump by drugs: opportunities provided by physicochemical property modulation, in silico modeling, and structural modification.	Warner DJ, Chen H, Cantin LD, Kenna JG, Stahl S, Walker CL, Noeske T.
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112	Drug Metab. Dispos.	2012	40	12	2324	2331	22949628	10.1124/dmd.112.047308	Preferred binding orientations of phenacetin in CYP1A1 and CYP1A2 are associated with isoform-selective metabolism.	Huang Q, Deshmukh RS, Ericksen SS, Tu Y, Szklarz GD.
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112	Drug Metab. Dispos.	2012	40	5	982	989	22331994	10.1124/dmd.111.044057	Effect of albumin on human liver microsomal and recombinant CYP1A2 activities: impact on in vitro-in vivo extrapolation of drug clearance.	Wattanachai N, Tassaneeyakul W, Rowland A, Elliot DJ, Bowalgaha K, Knights KM, Miners JO.
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112	J. Med. Chem.	2012	55	2	576	586	22136404	10.1021/jm201320w	Fragment-based discovery of bromodomain inhibitors part 1: inhibitor binding modes and implications for lead discovery.	Chung CW, Dean AW, Woolven JM, Bamborough P.
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112	Toxicol Sci	2013	136	1	216	241	23956101	10.1093/toxsci/kft176	A multifactorial approach to hepatobiliary transporter assessment enables improved therapeutic compound development.	Morgan RE, van Staden CJ, Chen Y, Kalyanaraman N, Kalanzi J, Dunn RT, Afshari CA, Hamadeh HK.
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112	Med Chem Res	2013	22	10	4641	4653		10.1007/s00044-013-0468-9	Synthesis, anti-inflammatory, and structure antioxidant activity relationship of novel 4-quinazoline	Hussein MA
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112	Med Chem Res	2013	22	9	4347	4359		10.1007/s00044-012-0449-4	Bioactivity guided isolation of antiinflammatory, analgesic, and antipyretic constituents from the leaves of Pedilanthus tithymaloides (L.)	Ghosh S, Chattopadhyay D, Mandal A, Kaity S, Samanta A
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112	ACS Med. Chem. Lett.	2013	4	8	710	714	24482730	10.1021/ml4000904	Rational Design of Novel Pyridinol-Fused Ring Acetaminophen Analogues.	Shchepin RV, Liu W, Yin H, Zagol-Ikapitte I, Amin T, Jeong BS, Roberts LJ, Oates JA, Porter NA, Boutaud O.
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112	Drug Metab. Dispos.	2013	41	1	60	71	23033255	10.1124/dmd.112.048264	Discovery and characterization of novel, potent, and selective cytochrome P450 2J2 inhibitors.	Ren S, Zeng J, Mei Y, Zhang JZ, Yan SF, Fei J, Chen L.
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112	Drug Metab. Dispos.	2013	41	4	897	905	23378628	10.1124/dmd.112.050054	Lysosomal sequestration (trapping) of lipophilic amine (cationic amphiphilic) drugs in immortalized human hepatocytes (Fa2N-4 cells).	Kazmi F, Hensley T, Pope C, Funk RS, Loewen GJ, Buckley DB, Parkinson A.
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112	Mol. Pharmacol.	2013	83	6	1257	1267	23571415	10.1124/mol.112.084152	Structure-based identification of OATP1B1/3 inhibitors.	De Bruyn T, van Westen GJ, Ijzerman AP, Stieger B, de Witte P, Augustijns PF, Annaert PP.
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112	Bioorg. Med. Chem.	2014	22	10	2855	2866	24751552	10.1016/j.bmc.2014.03.043	Synthesis, pharmacological screening and in silico studies of new class of Diclofenac analogues as a promising anti-inflammatory agents.	Palkar MB, Singhai AS, Ronad PM, Vishwanathswamy AH, Boreddy TS, Veerapur VP, Shaikh MS, Rane RA, Karpoormath R.
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112	Bioorg. Med. Chem. Lett.	2014	24	14	3131	3136	24894557	10.1016/j.bmcl.2014.05.005	Synthesis and antiangiogenic activity of 6-amido-2,4,5-trimethylpyridin-3-ols.	Lee H, Banskota S, Kim DG, Been JH, Jin YJ, Gautam J, Jang H, Nam TG, Kim JA, Jeong BS.
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112	Bioorg. Med. Chem. Lett.	2014	24	17	4151	4157	25103602	10.1016/j.bmcl.2014.07.050	2-Octadecynoic acid as a dual life stage inhibitor of Plasmodium infections and plasmodial FAS-II enzymes.	Carballeira NM, Bwalya AG, Itoe MA, Andricopulo AD, Cordero-Maldonado ML, Kaiser M, Mota MM, Crawford AD, Guido RV, Tasdemir D.
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112	MedChemComm	2014	5	1	47	50		10.1039/C3MD00251A	2-Hydroxy-substituted cinnamic acids and acetanilides are selective growth inhibitors of Mycobacterium tuberculosis	Guzman JD, Mortazavi PN, Munshi T, Evangelopoulos D, McHugh TD, Gibbons S, Malkinson J, Bhakta S
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112	Eur. J. Med. Chem.	2014	82		439	448	24929294	10.1016/j.ejmech.2014.05.080	Syntheses, characterization and evaluation of novel 2,6-diarylpiperidin-4-ones as potential analgesic-antipyretic agents.	Tripathi P, Tripathi AC, Chawla V, Saraf SK.
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112	Bioorg. Med. Chem. Lett.	2015	25	23	5636	5641	26520662	10.1016/j.bmcl.2015.10.021	Interaction of carbonic anhydrase isozymes I, II, and IX with some pyridine and phenol hydrazinecarbothioamide derivatives.	I¿¿k S, Vullo D, Durdagi S, Ekinci D, ¿entürk M, Çetin A, ¿entürk E, Supuran CT.
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112	Bioorg. Med. Chem. Lett.	2015	25	7	1561	1567	25740159	10.1016/j.bmcl.2015.02.013	Thermodynamic equilibrium solubility measurements in simulated fluids by 96-well plate method in early drug discovery.	Bharate SS, Vishwakarma RA.
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112	MedChemComm	2015	6	9	1587	1604		10.1039/C5MD00209E	Fragments in bromodomain drug discovery	Bamborough P, Chung C
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112	Drug Discov Today	2016	21	4	648	653	26948801	10.1016/j.drudis.2016.02.015	DILIrank: the largest reference drug list ranked by the risk for developing drug-induced liver injury in humans.	Chen M, Suzuki A, Thakkar S, Yu K, Hu C, Tong W.
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112	J. Med. Chem.	2016	59	10	4676	4687	27007292	10.1021/acs.jmedchem.6b00015	Discovery, Optimization, and Biological Evaluation of Sulfonamidoacetamides as an Inducer of Axon Regeneration.	Ku JM, Park K, Lee JH, Cho KJ, Nam YJ, Jeong DY, Kim YH, Kwon S, Park JY, Yang J, Nam TG, Yoon SH, Ahn S, Choi Y.
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112	J. Med. Chem.	2016	59	9	4121	4151	27046190	10.1021/acs.jmedchem.6b00078	Impact of Binding Site Comparisons on Medicinal Chemistry and Rational Molecular Design.	Ehrt C, Brinkjost T, Koch O.
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112	MedChemComm	2016	7	1	114	117	27042286	10.1039/c5md00349k	Phase II Metabolic Pathways of Spectinamide Antitubercular Agents: A Comparative Study of the Reactivity of 4-Substituted Pyridines to Glutathione Conjugation.	Madhura DB, Liu J, Meibohm B, Lee RE.
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112	MedChemComm	2016	7	5	955	959		10.1039/C5MD00551E	Significantly improving the solubility of non-steroidal anti-inflammatory drugs in deep eutectic solvents for potential non-aqueous liquid administration	Lu C, Cao J, Wang N, Su E
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112		2016							Apoptosis signal-regulating kinase inhibitor	
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112	Bioorg Med Chem	2017	25	9	2577	2582	28343756	10.1016/j.bmc.2017.03.026	Inhibition of Malassezia globosa carbonic anhydrase with phenols.	Entezari Heravi Y, Bua S, Nocentini A, Del Prete S, Saboury AA, Sereshti H, Capasso C, Gratteri P, Supuran CT.
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112	Bioorg Med Chem Lett	2017	27	17	4122	4127	28765012	10.1016/j.bmcl.2017.07.036	Chemical constituents from the rare mushroom Calvatia nipponica inhibit the promotion of angiogenesis in HUVECs.	Lee S, Park JY, Lee D, Seok S, Kwon YJ, Jang TS, Kang KS, Kim KH.
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112	Bioorg Med Chem Lett	2017	27	2	319	322	27908763	10.1016/j.bmcl.2016.11.048	Development of a simple proton nuclear magnetic resonance-based procedure to estimate the approximate distribution coefficient at physiological pH (logD7.4): Evaluation and comparison to existing practices.	Stéen EJL, Nyberg N, Lehel S, Andersen VL, Di Pilato P, Knudsen GM, Kristensen JL, Herth MM.
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112								10.6019/CHEMBL3301361	Experimental in vitro DMPK and physicochemical data on a set of publicly disclosed compounds	Mark Wenlock and Nicholas Tomkinson
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112									British National Formulary (72nd edition)	
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112									Cerep in vitro phospholipidosis assay data	
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112									DailyMed|setid=39945812-f776-4b13-8199-e846e37aa101 | TRAMADOL HYDROCHLORIDE AND ACETAMINOPHEN - tramadol hydrochloride and acetaminophen tablet, film coated|Cadila Healthcare Limited	
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112									DrugMatrix	
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112									DrugMatrix in vitro pharmacology data	Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112									Drug metabolism data	
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112									Open TG-GATES	
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112									PubChem BioAssay data set	
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112									Unpublished dataset	
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112									USP Dictionary of USAN and International Names (2010 edition) and USAN registrations 2007-date	
2283.1500000000000000	9606	Homo sapiens	ACETAMINOPHEN	CHEMBL112									WHO Anatomical Therapeutic Chemical Classification	
859.7000000000000000	11676	Human immunodeficiency virus 1	AD-159	CHEMBL2109444									Unpublished dataset	
847.5000000000000000	9606	Homo sapiens	ADAPALENE	CHEMBL1265	J. Med. Chem.	1995	38	26	4993	5006	8544175	10.1021/jm00026a006	Synthesis, structure-affinity relationships, and biological activities of ligands binding to retinoic acid receptor subtypes.	Charpentier B, Bernardon JM, Eustache J, Millois C, Martin B, Michel S, Shroot B.
847.5000000000000000	9606	Homo sapiens	ADAPALENE	CHEMBL1265	Bioorg. Med. Chem. Lett.	1997	7	17	2289	2294		10.1016/S0960-894X(97)00405-8	Synthesis and biological activities of new heterocyclic aromatic retinoids	Diaz P, Michel S, Stella L, Charpentier B
847.5000000000000000	9606	Homo sapiens	ADAPALENE	CHEMBL1265	Curr Drug Discov Technol	2004	1	4	243	254	16472241	10.2174/1570163043334794	Assessment of the health effects of chemicals in humans: II. Construction of an adverse effects database for QSAR modeling.	Matthews EJ, Kruhlak NL, Weaver JL, Benz RD, Contrera JF.
847.5000000000000000	9606	Homo sapiens	ADAPALENE	CHEMBL1265	J. Med. Chem.	2008	51	18	5650	5662	18759424	10.1021/jm800456k	Adamantyl-substituted retinoid-derived molecules that interact with the orphan nuclear receptor small heterodimer partner: effects of replacing the 1-adamantyl or hydroxyl group on inhibition of cancer cell growth, induction of cancer cell apoptosis, and inhibition of SRC homology 2 domain-containing protein tyrosine phosphatase-2 activity.	Dawson MI, Xia Z, Jiang T, Ye M, Fontana JA, Farhana L, Patel B, Xue LP, Bhuiyan M, Pellicciari R, Macchiarulo A, Nuti R, Zhang XK, Han YH, Tautz L, Hobbs PD, Jong L, Waleh N, Chao WR, Feng GS, Pang Y, Su Y.
847.5000000000000000	9606	Homo sapiens	ADAPALENE	CHEMBL1265	PLOS Computational Biology	2011	7	12	1	13	22194678	10.1371/journal.pcbi.1002310	Translating clinical findings into knowledge in drug safety evaluation--drug induced liver injury prediction system (DILIps).	Liu Z, Shi Q, Ding D, Kelly R, Fang H, Tong W.
847.5000000000000000	9606	Homo sapiens	ADAPALENE	CHEMBL1265	Toxicol Sci	2013	136	1	216	241	23956101	10.1093/toxsci/kft176	A multifactorial approach to hepatobiliary transporter assessment enables improved therapeutic compound development.	Morgan RE, van Staden CJ, Chen Y, Kalyanaraman N, Kalanzi J, Dunn RT, Afshari CA, Hamadeh HK.
847.5000000000000000	9606	Homo sapiens	ADAPALENE	CHEMBL1265	J. Med. Chem.	2015	58	7	2958	2966	25790278	10.1021/jm501873p	Ensemble-based virtual screening for cannabinoid-like potentiators of the human glycine receptor ¿1 for the treatment of pain.	Wells MM, Tillman TS, Mowrey DD, Sun T, Xu Y, Tang P.
847.5000000000000000	9606	Homo sapiens	ADAPALENE	CHEMBL1265									British National Formulary (72nd edition)	
847.5000000000000000	9606	Homo sapiens	ADAPALENE	CHEMBL1265									PubChem BioAssay data set	
847.5000000000000000	9606	Homo sapiens	ADAPALENE	CHEMBL1265									Unpublished dataset	
